Camera_Number,Date,Time2,Scientific_name,type
M3,7/23/2020,8:21:00,Mimus polyglottos,prey
M3,7/23/2020,17:25:00,Mimus polyglottos,prey
M3,7/23/2020,9:07:00,Mimus polyglottos,prey
M3,7/23/2020,14:54:00,Mimus polyglottos,prey
M4,7/23/2020,9:40:00,Mimus polyglottos,prey
M4,7/23/2020,10:06:00,Mimus polyglottos,prey
M4,7/23/2020,11:34:00,Mimus polyglottos,prey
M4,7/23/2020,15:46:00,Mimus polyglottos,prey
M5,7/23/2020,8:45:00,Mimus polyglottos,prey
M5,7/23/2020,11:11:00,Mimus polyglottos,prey
M5,7/23/2020,11:36:00,Mimus polyglottos,prey
M5,7/23/2020,12:33:00,Mimus polyglottos,prey
M5,7/23/2020,14:18:00,Mimus polyglottos,prey
M5,7/23/2020,15:37:00,Mimus polyglottos,prey
M6,7/23/2020,8:05:00,Mimus polyglottos,prey
M6,7/23/2020,9:11:00,Mimus polyglottos,prey
M12,7/23/2020,19:14:00,Mimus polyglottos,prey
M12,7/23/2020,14:11:00,Mimus polyglottos,prey
M13,7/23/2020,17:08:00,Molothrus aeneus,prey
M5,7/23/2020,13:08:00,Zenaida asiatica,prey
M3,7/24/2020,5:19:00,Sylvilagus audubonii,other
M3,7/24/2020,5:37:00,Sylvilagus audubonii,other
M3,7/24/2020,6:30:00,Sylvilagus audubonii,other
M3,7/24/2020,6:07:00,Sylvilagus audubonii,other
M5,7/24/2020,6:48:00,Sylvilagus audubonii,other
M6,7/24/2020,5:34:00,Sylvilagus audubonii,other
M11,7/24/2020,3:31:00,Sylvilagus audubonii,other
M3,7/24/2020,8:10:00,Toxostoma curvirostre,other
M1,7/24/2020,6:54:00,Pecari tajacu,predator
M2,7/24/2020,23:54:00,Pecari tajacu,predator
M2,7/24/2020,23:55:00,Pecari tajacu,predator
M6,7/24/2020,6:58:00,Pecari tajacu,predator
M6,7/24/2020,7:06:00,Pecari tajacu,predator
M6,7/24/2020,7:55:00,Pecari tajacu,predator
M6,7/24/2020,7:55:00,Pecari tajacu,predator
M6,7/24/2020,7:56:00,Pecari tajacu,predator
M6,7/24/2020,6:58:00,Pecari tajacu,predator
M7,7/24/2020,16:11:00,Pecari tajacu,predator
M23,7/24/2020,16:11:00,Ammospermophilus interpres,prey
M1,7/24/2020,3:27:00,Chaetodipus intermedius,prey
M6,7/24/2020,0:11:00,Chaetodipus intermedius,prey
M6,7/24/2020,0:14:00,Chaetodipus intermedius,prey
M6,7/24/2020,0:15:00,Chaetodipus intermedius,prey
M6,7/24/2020,0:17:00,Chaetodipus intermedius,prey
M6,7/24/2020,0:22:00,Chaetodipus intermedius,prey
M6,7/24/2020,0:26:00,Chaetodipus intermedius,prey
M6,7/24/2020,0:39:00,Chaetodipus intermedius,prey
M6,7/24/2020,0:41:00,Chaetodipus intermedius,prey
M6,7/24/2020,0:45:00,Chaetodipus intermedius,prey
M6,7/24/2020,0:46:00,Chaetodipus intermedius,prey
M6,7/24/2020,0:48:00,Chaetodipus intermedius,prey
M6,7/24/2020,0:52:00,Chaetodipus intermedius,prey
M6,7/24/2020,0:56:00,Chaetodipus intermedius,prey
M6,7/24/2020,1:00:00,Chaetodipus intermedius,prey
M6,7/24/2020,1:17:00,Chaetodipus intermedius,prey
M6,7/24/2020,1:20:00,Chaetodipus intermedius,prey
M6,7/24/2020,1:22:00,Chaetodipus intermedius,prey
M6,7/24/2020,1:35:00,Chaetodipus intermedius,prey
M6,7/24/2020,1:44:00,Chaetodipus intermedius,prey
M6,7/24/2020,1:52:00,Chaetodipus intermedius,prey
M6,7/24/2020,1:54:00,Chaetodipus intermedius,prey
M6,7/24/2020,2:19:00,Chaetodipus intermedius,prey
M6,7/24/2020,2:23:00,Chaetodipus intermedius,prey
M6,7/24/2020,2:26:00,Chaetodipus intermedius,prey
M6,7/24/2020,2:28:00,Chaetodipus intermedius,prey
M6,7/24/2020,2:32:00,Chaetodipus intermedius,prey
M6,7/24/2020,2:39:00,Chaetodipus intermedius,prey
M6,7/24/2020,2:47:00,Chaetodipus intermedius,prey
M6,7/24/2020,2:54:00,Chaetodipus intermedius,prey
M6,7/24/2020,2:54:00,Chaetodipus intermedius,prey
M6,7/24/2020,2:59:00,Chaetodipus intermedius,prey
M6,7/24/2020,3:11:00,Chaetodipus intermedius,prey
M6,7/24/2020,3:21:00,Chaetodipus intermedius,prey
M6,7/24/2020,3:36:00,Chaetodipus intermedius,prey
M6,7/24/2020,3:38:00,Chaetodipus intermedius,prey
M6,7/24/2020,3:44:00,Chaetodipus intermedius,prey
M6,7/24/2020,3:56:00,Chaetodipus intermedius,prey
M6,7/24/2020,5:17:00,Chaetodipus intermedius,prey
M20,7/24/2020,23:43:00,Chaetodipus intermedius,prey
M6,7/24/2020,6:31:00,Zenaida asiatica,prey
CA52,7/24/2020,20:26:00,Crotalus atrox,
CA53,7/24/2020,16:01:00,Crotalus atrox,
M3,7/25/2020,3:16:00,Sylvilagus audubonii,other
M3,7/25/2020,5:21:00,Sylvilagus audubonii,other
M3,7/25/2020,9:01:00,Sylvilagus audubonii,other
M3,7/25/2020,11:17:00,Sylvilagus audubonii,other
M3,7/25/2020,18:43:00,Sylvilagus audubonii,other
M3,7/25/2020,19:21:00,Sylvilagus audubonii,other
M4,7/25/2020,19:44:00,Sylvilagus audubonii,other
M5,7/25/2020,7:17:00,Sylvilagus audubonii,other
M5,7/25/2020,7:24:00,Sylvilagus audubonii,other
M5,7/25/2020,9:10:00,Sylvilagus audubonii,other
M5,7/25/2020,9:38:00,Sylvilagus audubonii,other
M5,7/25/2020,9:40:00,Sylvilagus audubonii,other
M5,7/25/2020,9:40:00,Sylvilagus audubonii,other
M7,7/25/2020,9:16:00,Sylvilagus audubonii,other
M5,7/25/2020,12:12:00,Geococcyx californianus,predator
M8,7/25/2020,11:30:00,Geococcyx californianus,predator
M10,7/25/2020,10:29:00,Geococcyx californianus,predator
M12,7/25/2020,8:22:00,Geococcyx californianus,predator
M23,7/25/2020,19:08:00,Ammospermophilus interpres,prey
M8,7/25/2020,9:26:00,Aspidoscelis tesselata,prey
M2,7/25/2020,23:07:00,Chaetodipus intermedius,prey
M20,7/25/2020,4:10:00,Chaetodipus intermedius,prey
M20,7/25/2020,20:40:00,Chaetodipus intermedius,prey
M4,7/25/2020,2:27:00,Dipodomys merriami,prey
M8,7/25/2020,3:01:00,Dipodomys merriami,prey
M8,7/25/2020,3:12:00,Dipodomys merriami,prey
M12,7/25/2020,4:20:00,Dipodomys merriami,prey
M15,7/25/2020,22:18:00,Dipodomys merriami,prey
M4,7/25/2020,9:49:00,Mimus polyglottos,prey
M4,7/25/2020,20:10:00,Mimus polyglottos,prey
M4,7/25/2020,20:09:00,Mimus polyglottos,prey
M5,7/25/2020,11:19:00,Mimus polyglottos,prey
M11,7/25/2020,12:20:00,Mimus polyglottos,prey
M14,7/25/2020,9:14:00,Mimus polyglottos,prey
M11,7/26/2020,3:19:00,Lepus californicus,other
M15,7/26/2020,23:53:00,Lepus californicus,other
M3,7/26/2020,23:19:00,Sylvilagus audubonii,other
M8,7/26/2020,7:55:00,Sylvilagus audubonii,other
M9,7/26/2020,8:14:00,Sylvilagus audubonii,other
M15,7/26/2020,8:12:00,Sylvilagus audubonii,other
M15,7/26/2020,9:47:00,Sylvilagus audubonii,other
M15,7/26/2020,18:43:00,Sylvilagus audubonii,other
M15,7/26/2020,5:36:00,Sylvilagus audubonii,other
M15,7/26/2020,8:04:00,Canis latrans,predator
M12,7/26/2020,3:20:00,Pecari tajacu,predator
M12,7/26/2020,3:19:00,Pecari tajacu,predator
M12,7/26/2020,3:20:00,Pecari tajacu,predator
M13,7/26/2020,2:57:00,Pecari tajacu,predator
M15,7/26/2020,3:34:00,Pecari tajacu,predator
M15,7/26/2020,3:34:00,Pecari tajacu,predator
M15,7/26/2020,3:41:00,Pecari tajacu,predator
M2,7/26/2020,12:37:00,Aspidoscelis sp.,prey
M15,7/26/2020,8:53:00,Callipepla squamata,prey
M9,7/26/2020,3:23:00,Chaetodipus intermedius,prey
M9,7/26/2020,3:22:00,Chaetodipus intermedius,prey
M12,7/26/2020,0:29:00,Dipodomys merriami,prey
M3,7/26/2020,8:19:00,Mimus polyglottos,prey
M3,7/26/2020,18:34:00,Mimus polyglottos,prey
M5,7/26/2020,14:15:00,Mimus polyglottos,prey
M5,7/26/2020,14:06:00,Mimus polyglottos,prey
M5,7/26/2020,18:12:00,Mimus polyglottos,prey
M9,7/26/2020,17:13:00,Mimus polyglottos,prey
M11,7/27/2020,4:00:00,Lepus californicus,other
M13,7/27/2020,1:57:00,Lepus californicus,other
M15,7/27/2020,20:03:00,Lepus californicus,other
M15,7/27/2020,20:14:00,Lepus californicus,other
M15,7/27/2020,22:01:00,Lepus californicus,other
M3,7/27/2020,6:46:00,Sylvilagus audubonii,other
M3,7/27/2020,19:42:00,Sylvilagus audubonii,other
M3,7/27/2020,19:57:00,Sylvilagus audubonii,other
M9,7/27/2020,9:47:00,Sylvilagus audubonii,other
M15,7/27/2020,6:48:00,Sylvilagus audubonii,other
M15,7/27/2020,6:57:00,Sylvilagus audubonii,other
M15,7/27/2020,7:15:00,Sylvilagus audubonii,other
M2,7/27/2020,11:34:00,Aspidoscelis inornatus,prey
M20,7/27/2020,9:26:00,Aspidoscelis inornatus,prey
M1,7/27/2020,17:33:00,Callipepla squamata,prey
M3,7/27/2020,18:32:00,Callipepla squamata,prey
M5,7/27/2020,21:12:00,Chaetodipus intermedius,prey
M5,7/27/2020,21:36:00,Chaetodipus intermedius,prey
M20,7/27/2020,1:53:00,Chaetodipus intermedius,prey
M15,7/27/2020,5:51:00,Dipodomys merriami,prey
M24,7/27/2020,23:23:00,Peromyscus sp.,prey
M8,7/28/2020,11:17:00,Equus caballus,other
M9,7/28/2020,5:32:00,Equus caballus,other
M9,7/28/2020,5:36:00,Equus caballus,other
M9,7/28/2020,5:38:00,Equus caballus,other
M9,7/28/2020,5:43:00,Equus caballus,other
M9,7/28/2020,5:51:00,Equus caballus,other
M9,7/28/2020,12:04:00,Equus caballus,other
M9,7/28/2020,12:15:00,Equus caballus,other
M9,7/28/2020,5:32:00,Equus caballus,other
M10,7/28/2020,2:38:00,Equus caballus,other
M10,7/28/2020,2:44:00,Equus caballus,other
M10,7/28/2020,2:44:00,Equus caballus,other
M10,7/28/2020,2:45:00,Equus caballus,other
M10,7/28/2020,3:06:00,Equus caballus,other
M10,7/28/2020,3:06:00,Equus caballus,other
M10,7/28/2020,3:07:00,Equus caballus,other
M10,7/28/2020,3:08:00,Equus caballus,other
M10,7/28/2020,2:37:00,Equus caballus,other
M10,7/28/2020,2:37:00,Equus caballus,other
M11,7/28/2020,4:32:00,Equus caballus,other
M11,7/28/2020,4:35:00,Equus caballus,other
M12,7/28/2020,4:57:00,Equus caballus,other
M13,7/28/2020,1:36:00,Equus caballus,other
M13,7/28/2020,1:36:00,Equus caballus,other
M14,7/28/2020,10:43:00,Equus caballus,other
M14,7/28/2020,10:45:00,Equus caballus,other
M15,7/28/2020,5:52:00,Equus caballus,other
M15,7/28/2020,5:53:00,Equus caballus,other
M15,7/28/2020,5:53:00,Equus caballus,other
M15,7/28/2020,5:57:00,Equus caballus,other
M15,7/28/2020,5:58:00,Equus caballus,other
M15,7/28/2020,0:00:00,Lepus californicus,other
M15,7/28/2020,2:37:00,Lepus californicus,other
M15,7/28/2020,4:44:00,Lepus californicus,other
M1,7/28/2020,19:36:00,Sylvilagus audubonii,other
M1,7/28/2020,19:38:00,Sylvilagus audubonii,other
M1,7/28/2020,17:35:00,Sylvilagus audubonii,other
M1,7/28/2020,18:48:00,Sylvilagus audubonii,other
M1,7/28/2020,19:31:00,Sylvilagus audubonii,other
M3,7/28/2020,6:46:00,Sylvilagus audubonii,other
M3,7/28/2020,7:02:00,Sylvilagus audubonii,other
M3,7/28/2020,8:18:00,Sylvilagus audubonii,other
M3,7/28/2020,18:12:00,Sylvilagus audubonii,other
M3,7/28/2020,20:01:00,Sylvilagus audubonii,other
M3,7/28/2020,20:02:00,Sylvilagus audubonii,other
M3,7/28/2020,20:49:00,Sylvilagus audubonii,other
M4,7/28/2020,8:38:00,Sylvilagus audubonii,other
M4,7/28/2020,19:29:00,Sylvilagus audubonii,other
M5,7/28/2020,6:47:00,Sylvilagus audubonii,other
M12,7/28/2020,2:29:00,Sylvilagus audubonii,other
M12,7/28/2020,3:32:00,Sylvilagus audubonii,other
M15,7/28/2020,3:19:00,Sylvilagus audubonii,other
M15,7/28/2020,7:04:00,Sylvilagus audubonii,other
M15,7/28/2020,7:32:00,Sylvilagus audubonii,other
M15,7/28/2020,9:17:00,Sylvilagus audubonii,other
M15,7/28/2020,9:18:00,Sylvilagus audubonii,other
M15,7/28/2020,9:37:00,Sylvilagus audubonii,other
M15,7/28/2020,7:23:00,Sylvilagus audubonii,other
M24,7/28/2020,8:55:00,Aspidoscelis marmoratus,prey
M14,7/28/2020,17:50:00,Callipepla squamata,prey
M5,7/28/2020,0:28:00,Chaetodipus intermedius,prey
M5,7/28/2020,3:15:00,Chaetodipus intermedius,prey
M5,7/28/2020,3:42:00,Chaetodipus intermedius,prey
M5,7/28/2020,22:54:00,Chaetodipus intermedius,prey
M11,7/28/2020,8:32:00,Mimus polyglottos,prey
M15,7/28/2020,14:27:00,Mimus polyglottos,prey
M3,7/29/2020,10:18:00,Sylvilagus audubonii,other
M4,7/29/2020,8:52:00,Sylvilagus audubonii,other
M8,7/29/2020,19:56:00,Sylvilagus audubonii,other
M15,7/29/2020,5:52:00,Canis latrans,predator
M3,7/29/2020,18:13:00,Callipepla squamata,prey
M11,7/29/2020,18:45:00,Callipepla squamata,prey
M4,7/29/2020,2:35:00,Chaetodipus intermedius,prey
M5,7/29/2020,0:40:00,Chaetodipus intermedius,prey
M5,7/29/2020,22:08:00,Chaetodipus intermedius,prey
M5,7/29/2020,23:43:00,Chaetodipus intermedius,prey
M20,7/29/2020,20:48:00,Chaetodipus intermedius,prey
M5,7/29/2020,22:50:00,Dipodomys merriami,prey
M14,7/29/2020,8:39:00,Dipodomys merriami,prey
M5,7/29/2020,6:10:00,Mimus polyglottos,prey
M5,7/29/2020,19:13:00,Mimus polyglottos,prey
M10,7/30/2020,0:55:00,Lepus californicus,other
M11,7/30/2020,23:01:00,Lepus californicus,other
M11,7/30/2020,23:02:00,Lepus californicus,other
M11,7/30/2020,23:03:00,Lepus californicus,other
M15,7/30/2020,7:35:00,Lepus californicus,other
M1,7/30/2020,8:55:00,Sylvilagus audubonii,other
M1,7/30/2020,9:31:00,Sylvilagus audubonii,other
M1,7/30/2020,19:11:00,Sylvilagus audubonii,other
M1,7/30/2020,19:12:00,Sylvilagus audubonii,other
M1,7/30/2020,19:13:00,Sylvilagus audubonii,other
M3,7/30/2020,8:48:00,Sylvilagus audubonii,other
M3,7/30/2020,18:13:00,Sylvilagus audubonii,other
M3,7/30/2020,18:15:00,Sylvilagus audubonii,other
M3,7/30/2020,18:58:00,Sylvilagus audubonii,other
M3,7/30/2020,19:31:00,Sylvilagus audubonii,other
M3,7/30/2020,19:32:00,Sylvilagus audubonii,other
M3,7/30/2020,19:35:00,Sylvilagus audubonii,other
M3,7/30/2020,19:38:00,Sylvilagus audubonii,other
M15,7/30/2020,6:06:00,Sylvilagus audubonii,other
M9,7/30/2020,9:59:00,Geococcyx californianus,predator
M7,7/30/2020,12:11:00,Masticophis flagellum,predator
M1,7/30/2020,10:22:00,Callipepla squamata,prey
M7,7/30/2020,15:00:00,Callipepla squamata,prey
M7,7/30/2020,16:40:00,Callipepla squamata,prey
M5,7/30/2020,1:02:00,Chaetodipus intermedius,prey
M5,7/30/2020,20:36:00,Chaetodipus intermedius,prey
M5,7/30/2020,23:40:00,Chaetodipus intermedius,prey
M9,7/30/2020,1:57:00,Chaetodipus intermedius,prey
M9,7/30/2020,1:57:00,Chaetodipus intermedius,prey
M20,7/30/2020,0:44:00,Chaetodipus intermedius,prey
M20,7/30/2020,1:29:00,Chaetodipus intermedius,prey
M4,7/30/2020,1:23:00,Dipodomys merriami,prey
M15,7/30/2020,23:45:00,Dipodomys merriami,prey
M5,7/30/2020,8:44:00,Mimus polyglottos,prey
M5,7/30/2020,20:04:00,Mimus polyglottos,prey
M5,7/30/2020,20:05:00,Mimus polyglottos,prey
M5,7/30/2020,20:09:00,Mimus polyglottos,prey
M5,7/30/2020,20:10:00,Mimus polyglottos,prey
M5,7/30/2020,20:11:00,Mimus polyglottos,prey
M5,7/30/2020,20:13:00,Mimus polyglottos,prey
M5,7/30/2020,20:14:00,Mimus polyglottos,prey
M5,7/30/2020,20:16:00,Mimus polyglottos,prey
M5,7/30/2020,20:19:00,Mimus polyglottos,prey
M5,7/30/2020,20:20:00,Mimus polyglottos,prey
M11,7/30/2020,6:20:00,Mimus polyglottos,prey
M2,7/30/2020,18:03:00,Molothrus ater,prey
M24,7/30/2020,4:49:00,Neotoma leucodon,prey
CA52,7/30/2020,11:16:00,Crotalus atrox,
M3,7/31/2020,0:43:00,Sylvilagus audubonii,other
M3,7/31/2020,10:28:00,Sylvilagus audubonii,other
M24,7/31/2020,11:54:00,Aspidoscelis marmoratus,prey
M4,7/31/2020,9:16:00,Callipepla squamata,prey
M5,7/31/2020,4:47:00,Chaetodipus intermedius,prey
M5,7/31/2020,5:02:00,Chaetodipus intermedius,prey
M5,7/31/2020,5:56:00,Mimus polyglottos,prey
M5,7/31/2020,6:01:00,Mimus polyglottos,prey
M5,7/31/2020,6:01:00,Mimus polyglottos,prey
M5,7/31/2020,9:36:00,Mimus polyglottos,prey
M5,7/31/2020,19:28:00,Mimus polyglottos,prey
M5,7/31/2020,19:48:00,Mimus polyglottos,prey
M5,7/31/2020,19:59:00,Mimus polyglottos,prey
M5,7/31/2020,20:08:00,Mimus polyglottos,prey
M10,7/31/2020,10:44:00,Mimus polyglottos,prey
M15,7/31/2020,11:05:00,Mimus polyglottos,prey
M15,7/31/2020,11:06:00,Mimus polyglottos,prey
M4,6/1/2021,6:57:00,Sylvilagus audubonii,other
M5,6/1/2021,8:45:00,Sylvilagus audubonii,other
M17,6/1/2021,8:25:00,Aspidoscelis sp.,prey
M17,6/1/2021,13:50:00,Aspidoscelis sp.,prey
M1,6/2/2021,8:19:00,Sylvilagus audubonii,other
M3,6/2/2021,3:24:00,Sylvilagus audubonii,other
M3,6/2/2021,4:56:00,Sylvilagus audubonii,other
M3,6/2/2021,5:27:00,Sylvilagus audubonii,other
M3,6/2/2021,6:43:00,Sylvilagus audubonii,other
M7,6/2/2021,15:26:00,Sylvilagus audubonii,other
M7,6/2/2021,20:03:00,Sylvilagus audubonii,other
M17,6/2/2021,15:32:00,Aspidoscelis sp.,prey
M17,6/2/2021,1:58:00,Chaetodipus intermedius,prey
M17,6/2/2021,11:15:00,Cophosaurus texanus,prey
M2,6/2/2021,0:54:00,Dipodomys merriami,prey
M9,6/3/2021,22:05:00,Equus caballus,other
M11,6/3/2021,8:36:00,Lepus californicus,other
M1,6/3/2021,6:51:00,Sylvilagus audubonii,other
M1,6/3/2021,7:12:00,Sylvilagus audubonii,other
M1,6/3/2021,7:16:00,Sylvilagus audubonii,other
M1,6/3/2021,7:17:00,Sylvilagus audubonii,other
M1,6/3/2021,7:18:00,Sylvilagus audubonii,other
M1,6/3/2021,8:40:00,Sylvilagus audubonii,other
M5,6/3/2021,8:25:00,Sylvilagus audubonii,other
M20,6/3/2021,10:22:00,Ammospermophilus interpres,prey
M2,6/3/2021,2:32:00,Dipodomys merriami,prey
M2,6/3/2021,2:33:00,Dipodomys merriami,prey
M7,6/3/2021,23:19:00,Dipodomys merriami,prey
M9,6/3/2021,23:36:00,Dipodomys merriami,prey
M9,6/4/2021,17:04:00,Lepus californicus,other
M11,6/4/2021,20:06:00,Lepus californicus,other
M1,6/4/2021,5:11:00,Sylvilagus audubonii,other
M2,6/4/2021,6:46:00,Sylvilagus audubonii,other
M14,6/4/2021,19:33:00,Sylvilagus audubonii,other
M4,6/4/2021,10:06:00,Ammospermophilus interpres,prey
M20,6/4/2021,9:15:00,Aspidoscelis marmoratus,prey
M19,6/4/2021,10:58:00,Aspidoscelis sp.,prey
M20,6/4/2021,2:18:00,Chaetodipus intermedius,prey
M19,6/4/2021,9:21:00,Cophosaurus texanus,prey
M2,6/4/2021,3:28:00,Dipodomys merriami,prey
M7,6/4/2021,2:34:00,Dipodomys merriami,prey
M7,6/4/2021,2:36:00,Dipodomys merriami,prey
M7,6/4/2021,3:10:00,Dipodomys merriami,prey
CA52,6/4/2021,22:25:00,Crotalus atrox,
CA59,6/4/2021,19:04:00,Crotalus atrox,
CA61,6/4/2021,22:51:00,Crotalus atrox,
CA58,6/4/2021,22:38:00,Crotalus atrox,
CA54,6/4/2021,19:35:00,Crotalus atrox,
CA57,6/4/2021,20:18:00,Crotalus atrox,
M5,6/5/2021,19:35:00,Lepus californicus,other
M11,6/5/2021,22:47:00,Lepus californicus,other
M11,6/5/2021,23:09:00,Lepus californicus,other
M11,6/5/2021,23:10:00,Lepus californicus,other
M11,6/5/2021,23:12:00,Lepus californicus,other
M15,6/5/2021,18:49:00,Lepus californicus,other
M10,6/5/2021,5:49:00,Sylvilagus audubonii,other
M19,6/5/2021,14:28:00,Aspidoscelis sp.,prey
M19,6/5/2021,22:44:00,Chaetodipus intermedius,prey
M2,6/5/2021,23:54:00,Dipodomys merriami,prey
M7,6/5/2021,2:51:00,Dipodomys merriami,prey
CA53,6/5/2021,20:59:00,Crotalus atrox,
M8,6/6/2021,1:12:00,Equus caballus,other
M8,6/6/2021,1:13:00,Equus caballus,other
M8,6/6/2021,1:14:00,Equus caballus,other
M8,6/6/2021,1:16:00,Equus caballus,other
M8,6/6/2021,1:20:00,Equus caballus,other
M8,6/6/2021,1:22:00,Equus caballus,other
M9,6/6/2021,1:24:00,Equus caballus,other
M11,6/6/2021,2:16:00,Equus caballus,other
M11,6/6/2021,2:24:00,Equus caballus,other
M11,6/6/2021,2:58:00,Equus caballus,other
M11,6/6/2021,3:09:00,Equus caballus,other
M11,6/6/2021,3:10:00,Equus caballus,other
M11,6/6/2021,2:49:00,Equus caballus,other
M12,6/6/2021,2:29:00,Equus caballus,other
M12,6/6/2021,2:36:00,Equus caballus,other
M15,6/6/2021,1:33:00,Equus caballus,other
M15,6/6/2021,1:35:00,Equus caballus,other
M15,6/6/2021,1:36:00,Equus caballus,other
M8,6/6/2021,7:45:00,Lepus californicus,other
M11,6/6/2021,5:40:00,Lepus californicus,other
M11,6/6/2021,5:48:00,Lepus californicus,other
M11,6/6/2021,23:10:00,Lepus californicus,other
M11,6/6/2021,23:43:00,Lepus californicus,other
M12,6/6/2021,7:29:00,Lepus californicus,other
M7,6/6/2021,18:30:00,Sylvilagus audubonii,other
M11,6/6/2021,0:14:00,Sylvilagus audubonii,other
M11,6/6/2021,0:54:00,Sylvilagus audubonii,other
M11,6/6/2021,1:29:00,Sylvilagus audubonii,other
M11,6/6/2021,4:16:00,Sylvilagus audubonii,other
M11,6/6/2021,22:29:00,Unidentify Sp.,other
M17,6/6/2021,15:54:00,Ammospermophilus interpres,prey
M17,6/6/2021,15:56:00,Ammospermophilus interpres,prey
M17,6/6/2021,15:58:00,Ammospermophilus interpres,prey
M17,6/6/2021,15:58:00,Ammospermophilus interpres,prey
M2,6/6/2021,1:14:00,Dipodomys merriami,prey
M2,6/6/2021,1:15:00,Dipodomys merriami,prey
M2,6/6/2021,2:19:00,Dipodomys merriami,prey
M8,6/7/2021,7:08:00,Lepus californicus,other
M8,6/7/2021,7:09:00,Lepus californicus,other
M9,6/7/2021,8:27:00,Lepus californicus,other
M11,6/7/2021,1:33:00,Lepus californicus,other
M11,6/7/2021,3:43:00,Lepus californicus,other
M11,6/7/2021,22:05:00,Lepus californicus,other
M11,6/7/2021,22:11:00,Lepus californicus,other
M15,6/7/2021,0:40:00,Sylvilagus audubonii,other
M15,6/7/2021,12:10:00,Cathartes aura,prey
M17,6/7/2021,21:06:00,Chaetodipus intermedius,prey
M2,6/7/2021,21:52:00,Dipodomys merriami,prey
M10,6/8/2021,5:34:00,Ammotragus lervia,other
M10,6/8/2021,5:35:00,Ammotragus lervia,other
M11,6/8/2021,22:06:00,Lepus californicus,other
M11,6/8/2021,22:08:00,Lepus californicus,other
M11,6/8/2021,22:15:00,Lepus californicus,other
M11,6/8/2021,0:30:00,Sylvilagus audubonii,other
M3,6/8/2021,9:55:00,Canis latrans,predator
M17,6/8/2021,9:47:00,Aspidoscelis sp.,prey
CA53,6/8/2021,19:29:00,Crotalus atrox,
CA59,6/8/2021,17:26:00,Crotalus atrox,
M9,6/9/2021,6:40:00,Lepus californicus,other
M9,6/9/2021,6:41:00,Lepus californicus,other
M9,6/9/2021,6:42:00,Lepus californicus,other
M9,6/9/2021,8:08:00,Lepus californicus,other
M9,6/9/2021,8:28:00,Lepus californicus,other
M15,6/9/2021,6:52:00,Lepus californicus,other
M15,6/9/2021,6:54:00,Lepus californicus,other
M15,6/9/2021,6:55:00,Lepus californicus,other
M15,6/9/2021,8:31:00,Lepus californicus,other
M11,6/9/2021,5:10:00,Sylvilagus audubonii,other
M11,6/9/2021,5:11:00,Sylvilagus audubonii,other
M15,6/9/2021,6:16:00,Sylvilagus audubonii,other
M17,6/9/2021,21:43:00,Chaetodipus intermedius,prey
M19,6/9/2021,1:53:00,Chaetodipus intermedius,prey
M17,6/9/2021,7:13:00,Cophosaurus texanus,prey
M11,6/9/2021,3:28:00,Dipodomys merriami,prey
M5,6/10/2021,6:25:00,Sylvilagus audubonii,other
M11,6/10/2021,2:36:00,Sylvilagus audubonii,other
M11,6/10/2021,2:39:00,Sylvilagus audubonii,other
M3,6/11/2021,5:58:00,Sylvilagus audubonii,other
M3,6/11/2021,6:55:00,Sylvilagus audubonii,other
M11,6/11/2021,4:20:00,Sylvilagus audubonii,other
M9,6/11/2021,5:22:00,Canis latrans,predator
CA53,6/11/2021,0:47:00,Crotalus atrox,
CA52,6/11/2021,22:49:00,Crotalus atrox,
M8,6/12/2021,6:15:00,Lepus californicus,other
M9,6/12/2021,7:13:00,Lepus californicus,other
M12,6/12/2021,6:50:00,Lepus californicus,other
M13,6/12/2021,20:09:00,Lepus californicus,other
M15,6/12/2021,14:36:00,Lepus californicus,other
M5,6/12/2021,6:09:00,Sylvilagus audubonii,other
CA61,6/12/2021,23:00:00,Crotalus atrox,
M8,6/13/2021,7:12:00,Lepus californicus,other
M12,6/13/2021,2:51:00,Lepus californicus,other
M13,6/13/2021,4:41:00,Lepus californicus,other
M13,6/13/2021,5:37:00,Lepus californicus,other
M15,6/13/2021,6:26:00,Sylvilagus audubonii,other
M15,6/13/2021,6:28:00,Canis latrans,predator
M17,6/13/2021,3:05:00,Chaetodipus intermedius,prey
M13,6/13/2021,17:42:00,Cophosaurus texanus,prey
M11,6/14/2021,20:43:00,Lepus californicus,other
M11,6/14/2021,21:01:00,Lepus californicus,other
M11,6/14/2021,21:47:00,Lepus californicus,other
M11,6/14/2021,4:14:00,Sylvilagus audubonii,other
M11,6/14/2021,5:05:00,Sylvilagus audubonii,other
M11,6/14/2021,7:33:00,Sylvilagus audubonii,other
M13,6/14/2021,2:51:00,Sylvilagus audubonii,other
M13,6/14/2021,4:57:00,Sylvilagus audubonii,other
M13,6/14/2021,4:58:00,Sylvilagus audubonii,other
M17,6/14/2021,8:30:00,Ammospermophilus interpres,prey
M9,6/14/2021,5:00:00,Dipodomys merriami,prey
M11,6/15/2021,5:39:00,Sylvilagus audubonii,other
M5,6/15/2021,9:47:00,Callipepla squamata,prey
M19,6/15/2021,9:23:00,Cophosaurus texanus,prey
CA57,6/15/2021,23:21:00,Crotalus atrox,
CA59,6/15/2021,22:24:00,Crotalus atrox,
